#Frequency (Hz), S21re (), S21im (), S21dB (dB), S21Ph (rad), Power (dBm), Timestamp (s)
2.1440000000e+09, -5.3116273880e-01, -1.7807121575e-01, -5.0328725877e+00, -2.3529597631e+02, -5.0000000000e+01, 1.7513735899e+09
2.1520000000e+09, -1.3725899160e-01, 5.3114467859e-01, -5.2149886939e+00, -2.3693735678e+02, -5.0000000000e+01, 1.7513735899e+09
2.1600000000e+09, 5.4097372294e-01, 1.0778803378e-01, -5.1673968206e+00, -2.3856436911e+02, -5.0000000000e+01, 1.7513735899e+09
2.1680000000e+09, 6.6650174558e-02, -5.5753058195e-01, -5.0130000278e+00, -2.4021285732e+02, -5.0000000000e+01, 1.7513735899e+09
2.1760000000e+09, -5.6003838778e-01, -1.5532969497e-02, -5.0323044948e+00, -2.4187490589e+02, -5.0000000000e+01, 1.7513735899e+09
2.1840000000e+09, 2.3178894073e-02, 5.5705738068e-01, -5.0744886774e+00, -2.4351501619e+02, -5.0000000000e+01, 1.7513735899e+09
2.1920000000e+09, 5.6457781792e-01, -6.1541419476e-02, -4.9142253308e+00, -2.4515280262e+02, -5.0000000000e+01, 1.7513735899e+09
2.2000000000e+09, -1.1863321811e-01, -5.5436742306e-01, -4.9295807301e+00, -2.4682584102e+02, -5.0000000000e+01, 1.7513735899e+09
2.2080000000e+09, -5.3769618273e-01, 1.6460700333e-01, -5.0002075959e+00, -2.4848289427e+02, -5.0000000000e+01, 1.7513735899e+09
2.2160000000e+09, 1.9732262194e-01, 5.1650708914e-01, -5.1468212933e+00, -2.5012153803e+02, -5.0000000000e+01, 1.7513735899e+09
2.2240000000e+09, 5.0470548868e-01, -2.3430138826e-01, -5.0916430183e+00, -2.5176203986e+02, -5.0000000000e+01, 1.7513735899e+09
2.2320000000e+09, -2.7716284990e-01, -4.8684719205e-01, -5.0329248843e+00, -2.5341574979e+02, -5.0000000000e+01, 1.7513735899e+09
2.2400000000e+09, -4.6507808566e-01, 3.1243467331e-01, -5.0319062825e+00, -2.5506054589e+02, -5.0000000000e+01, 1.7513735899e+09
2.2480000000e+09, 3.4865090251e-01, 4.3959584832e-01, -5.0196257001e+00, -2.5671033109e+02, -5.0000000000e+01, 1.7513735899e+09
2.2560000000e+09, 4.1109925509e-01, -3.8686701655e-01, -4.9666061037e+00, -2.5836563759e+02, -5.0000000000e+01, 1.7513735899e+09
2.2640000000e+09, -4.2657259107e-01, -3.7414610386e-01, -4.9221226868e+00, -2.6003217305e+02, -5.0000000000e+01, 1.7513735899e+09
2.2720000000e+09, -3.3847635984e-01, 4.5087593794e-01, -4.9777046396e+00, -2.6167903224e+02, -5.0000000000e+01, 1.7513735899e+09
2.2800000000e+09, 4.6989923716e-01, 3.0028229952e-01, -5.0727486918e+00, -2.6332515424e+02, -5.0000000000e+01, 1.7513735899e+09
2.2880000000e+09, 2.6365733147e-01, -4.9567702413e-01, -5.0139877207e+00, -2.6497572791e+02, -5.0000000000e+01, 1.7513735899e+09
2.2960000000e+09, -5.1359546185e-01, -2.2080288827e-01, -5.0510243242e+00, -2.6662934842e+02, -5.0000000000e+01, 1.7513735899e+09
2.3040000000e+09, -1.8465863168e-01, 5.2806216478e-01, -5.0452718106e+00, -2.6826977229e+02, -5.0000000000e+01, 1.7513735899e+09
2.3120000000e+09, 5.4362171888e-01, 1.4614738524e-01, -4.9910019360e+00, -2.6991433766e+02, -5.0000000000e+01, 1.7513735899e+09
2.3200000000e+09, 9.1798551381e-02, -5.5448073149e-01, -5.0048356868e+00, -2.7158369505e+02, -5.0000000000e+01, 1.7513735899e+09
2.3280000000e+09, -5.5911254883e-01, -4.9767337739e-02, -5.0157415955e+00, -2.7322978353e+02, -5.0000000000e+01, 1.7513735899e+09
2.3360000000e+09, -7.0354067720e-03, 5.6199938059e-01, -5.0046027165e+00, -2.7487683931e+02, -5.0000000000e+01, 1.7513735899e+09
2.3440000000e+09, 5.5812937021e-01, -4.2905170470e-02, -5.0397134384e+00, -2.7653687579e+02, -5.0000000000e+01, 1.7513735899e+09
2.3520000000e+09, -8.8418655098e-02, -5.5136591196e-01, -5.0609293048e+00, -2.7818995896e+02, -5.0000000000e+01, 1.7513735899e+09
2.3600000000e+09, -5.4334610701e-01, 1.3140848279e-01, -5.0515945459e+00, -2.7983904005e+02, -5.0000000000e+01, 1.7513735899e+09
2.3680000000e+09, 1.6977383196e-01, 5.3418529034e-01, -5.0282550317e+00, -2.8148026509e+02, -5.0000000000e+01, 1.7513735899e+09
2.3760000000e+09, 5.1371508837e-01, -2.1619918942e-01, -5.0773523862e+00, -2.8314169277e+02, -5.0000000000e+01, 1.7513735899e+09
2.3840000000e+09, -2.5355419517e-01, -4.9391549826e-01, -5.1110783485e+00, -2.8478840992e+02, -5.0000000000e+01, 1.7513735899e+09
2.3920000000e+09, -4.7551861405e-01, 2.8895792365e-01, -5.0917852055e+00, -2.8643097088e+02, -5.0000000000e+01, 1.7513735899e+09
2.4000000000e+09, 3.3202478290e-01, 4.4564312697e-01, -5.1026891278e+00, -2.8809605103e+02, -5.0000000000e+01, 1.7513735899e+09
2.4080000000e+09, 4.2092290521e-01, -3.6886885762e-01, -5.0412233237e+00, -2.8974610891e+02, -5.0000000000e+01, 1.7513735899e+09
2.4160000000e+09, -3.9685305953e-01, -3.8213276863e-01, -5.1781582904e+00, -2.9140161311e+02, -5.0000000000e+01, 1.7513735899e+09
2.4240000000e+09, -3.5286292434e-01, 4.2104306817e-01, -5.2029586206e+00, -2.9304138682e+02, -5.0000000000e+01, 1.7513735899e+09
